   0.1510485E+09   0.2599303E+06  -0.2524923E+10   0.0000000E+00   0.1004936E+25  -0.4572552E+19  -0.2924446E+11   0.1384486E+02
   0.1531577E+09   0.2506421E+06  -0.2480151E+10   0.0000000E+00   0.9499232E+24  -0.4511295E+19  -0.2864336E+11   0.1384486E+02
   0.1552963E+09   0.2467027E+06  -0.2458491E+10   0.0000000E+00   0.9203392E+24  -0.4450880E+19  -0.2786032E+11   0.1384486E+02
   0.1574648E+09   0.2415417E+06  -0.2442364E+10   0.0000000E+00   0.8891110E+24  -0.4391297E+19  -0.2709869E+11   0.1384486E+02
   0.1596636E+09   0.2364128E+06  -0.2425742E+10   0.0000000E+00   0.8582125E+24  -0.4332533E+19  -0.2635790E+11   0.1384486E+02
   0.1618930E+09   0.2316144E+06  -0.2408184E+10   0.0000000E+00   0.8288184E+24  -0.4274577E+19  -0.2563737E+11   0.1384486E+02
   0.1641536E+09   0.2269229E+06  -0.2390725E+10   0.0000000E+00   0.8004338E+24  -0.4217419E+19  -0.2493654E+11   0.1384486E+02
   0.1664458E+09   0.2223091E+06  -0.2373473E+10   0.0000000E+00   0.7729970E+24  -0.4161047E+19  -0.2425488E+11   0.1384486E+02
   0.1687700E+09   0.2177873E+06  -0.2356345E+10   0.0000000E+00   0.7464930E+24  -0.4105450E+19  -0.2359186E+11   0.1384486E+02
   0.1711266E+09   0.2133596E+06  -0.2339323E+10   0.0000000E+00   0.7208973E+24  -0.4050618E+19  -0.2294697E+11   0.1384486E+02
   0.1735162E+09   0.2090228E+06  -0.2322412E+10   0.0000000E+00   0.6961774E+24  -0.3996540E+19  -0.2231972E+11   0.1384486E+02
   0.1759391E+09   0.2047748E+06  -0.2305614E+10   0.0000000E+00   0.6723026E+24  -0.3943205E+19  -0.2170963E+11   0.1384486E+02
   0.1783958E+09   0.2006137E+06  -0.2288926E+10   0.0000000E+00   0.6492443E+24  -0.3890604E+19  -0.2111622E+11   0.1384486E+02
   0.1808869E+09   0.1965377E+06  -0.2272349E+10   0.0000000E+00   0.6269746E+24  -0.3838727E+19  -0.2053904E+11   0.1384486E+02
   0.1834127E+09   0.1925452E+06  -0.2255881E+10   0.0000000E+00   0.6054665E+24  -0.3787563E+19  -0.1997764E+11   0.1384486E+02
   0.1859738E+09   0.1886345E+06  -0.2239522E+10   0.0000000E+00   0.5846940E+24  -0.3737102E+19  -0.1943160E+11   0.1384486E+02
   0.1885706E+09   0.1848038E+06  -0.2223271E+10   0.0000000E+00   0.5646321E+24  -0.3687335E+19  -0.1890049E+11   0.1384486E+02
   0.1912038E+09   0.1810515E+06  -0.2207127E+10   0.0000000E+00   0.5452565E+24  -0.3638253E+19  -0.1838390E+11   0.1384486E+02
   0.1938737E+09   0.1773759E+06  -0.2191090E+10   0.0000000E+00   0.5265437E+24  -0.3589845E+19  -0.1788144E+11   0.1384486E+02
   0.1965808E+09   0.1737756E+06  -0.2175158E+10   0.0000000E+00   0.5084711E+24  -0.3542103E+19  -0.1739273E+11   0.1384486E+02
   0.1993258E+09   0.1702490E+06  -0.2159331E+10   0.0000000E+00   0.4910168E+24  -0.3495018E+19  -0.1691738E+11   0.1384486E+02
   0.2021091E+09   0.1667945E+06  -0.2143607E+10   0.0000000E+00   0.4741597E+24  -0.3448579E+19  -0.1645502E+11   0.1384486E+02
   0.2049313E+09   0.1634107E+06  -0.2127988E+10   0.0000000E+00   0.4578795E+24  -0.3402779E+19  -0.1600532E+11   0.1384486E+02
