   0.1510485E+09   0.1560286E+07  -0.9685745E+09   0.0000000E+00   0.1083291E+25  -0.1750748E+19  -0.7440447E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1531577E+09   0.1525824E+07  -0.9468816E+09   0.0000000E+00   0.1033308E+25  -0.1735163E+19  -0.7288805E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1552963E+09   0.1510764E+07  -0.9312360E+09   0.0000000E+00   0.1001254E+25  -0.1719787E+19  -0.7092121E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1574648E+09   0.1488946E+07  -0.9196119E+09   0.0000000E+00   0.9666241E+24  -0.1704617E+19  -0.6900821E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1596636E+09   0.1461092E+07  -0.9105308E+09   0.0000000E+00   0.9314082E+24  -0.1689649E+19  -0.6714746E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1618930E+09   0.1434931E+07  -0.9006740E+09   0.0000000E+00   0.8977208E+24  -0.1674882E+19  -0.6533748E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1641536E+09   0.1411187E+07  -0.8900930E+09   0.0000000E+00   0.8657485E+24  -0.1660312E+19  -0.6357692E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1664458E+09   0.1388263E+07  -0.8794625E+09   0.0000000E+00   0.8350064E+24  -0.1645937E+19  -0.6186444E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1687700E+09   0.1365609E+07  -0.8689467E+09   0.0000000E+00   0.8052928E+24  -0.1631753E+19  -0.6019874E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1711266E+09   0.1343308E+07  -0.8585009E+09   0.0000000E+00   0.7765831E+24  -0.1617759E+19  -0.5857853E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1735162E+09   0.1321453E+07  -0.8480879E+09   0.0000000E+00   0.7488721E+24  -0.1603951E+19  -0.5700257E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1759391E+09   0.1300054E+07  -0.8377016E+09   0.0000000E+00   0.7221314E+24  -0.1590327E+19  -0.5546965E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1783958E+09   0.1279094E+07  -0.8273453E+09   0.0000000E+00   0.6963258E+24  -0.1576884E+19  -0.5397860E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1808869E+09   0.1258559E+07  -0.8170206E+09   0.0000000E+00   0.6714215E+24  -0.1563619E+19  -0.5252827E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1834127E+09   0.1238441E+07  -0.8067270E+09   0.0000000E+00   0.6473875E+24  -0.1550531E+19  -0.5111755E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1859738E+09   0.1218733E+07  -0.7964636E+09   0.0000000E+00   0.6241941E+24  -0.1537616E+19  -0.4974536E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1885706E+09   0.1199429E+07  -0.7862294E+09   0.0000000E+00   0.6018126E+24  -0.1524873E+19  -0.4841065E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1912038E+09   0.1180522E+07  -0.7760236E+09   0.0000000E+00   0.5802151E+24  -0.1512298E+19  -0.4711240E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1938737E+09   0.1162006E+07  -0.7658455E+09   0.0000000E+00   0.5593744E+24  -0.1499889E+19  -0.4584960E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1965808E+09   0.1143873E+07  -0.7556939E+09   0.0000000E+00   0.5392645E+24  -0.1487644E+19  -0.4462130E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
   0.1993258E+09   0.1126117E+07  -0.7455680E+09   0.0000000E+00   0.5198600E+24  -0.1475561E+19  -0.4342654E+10   0.5231373E+00   0.0000000E+00   0.0000000E+00
